Filtered Traffic Details:
========================================
Time: 2024-12-13 03:47:45.945979, Protocol: TCP, Length: 54, Source: 150.171.73.254, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.458160, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.461732, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.462703, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.464354, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.465914, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.470931, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.476510, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.477744, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.480703, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.482737, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.483935, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.485018, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.487363, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.489279, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.491160, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.493193, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.494887, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.496665, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.498364, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.500750, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.503094, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.504198, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.507286, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.510130, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.513706, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.516067, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.516977, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.518057, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.520145, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.522308, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.524235, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.526677, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.528454, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.530824, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.531449, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.533215, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.533279, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.534921, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.535190, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.536668, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.538212, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.539678, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.542074, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.544159, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.544398, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.545892, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.546577, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.549739, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.552712, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.555451, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.558441, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.562036, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.564190, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.565097, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.567135, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.567180, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.568989, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.571655, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.574426, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.576828, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.578506, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.578955, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.579033, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.579377, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.581363, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.581388, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.582891, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.583350, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.584924, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.586423, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.588627, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.589424, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.590935, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.592521, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.594521, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.596191, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.596471, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.598438, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.601376, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.601427, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.602847, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.603575, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.604449, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.606388, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.607903, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.608570, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.609734, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.611267, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.613382, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.615470, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.616616, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.617551, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.617724, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.619343, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.620313, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.621293, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.622868, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.623520, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.625033, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.626585, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.628533, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.628668, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.629935, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.631409, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.632745, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.633574, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.635715, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.635759, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.637175, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.637890, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.638936, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.640429, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.641892, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.643518, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.645073, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.646708, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.648497, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.649945, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.652086, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.653667, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.654279, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.656373, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.659159, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.662059, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.662932, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.665088, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.666638, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.667916, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.668620, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.670171, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.670903, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.672008, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.673637, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.675222, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.677209, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.678918, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.680782, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.680810, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.682866, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.684255, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.687466, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.690268, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.693839, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.695959, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.697091, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.699232, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.699306, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.702014, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.703986, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.704149, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.706565, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.708632, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.709179, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.711279, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.712996, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.713918, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.715219, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.716821, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.718709, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.718975, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.720951, Protocol: None, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.721978, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.723252, Protocol: None, Length: 52, Source: 192.168.50.1, Destination: 192.168.50.190
Time: 2024-12-13 03:47:54.724731, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.728048, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.730849, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.734641, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.737217, Protocol: TCP, Length: 54, Source: 192.168.50.190, Destination: 192.168.50.1
Time: 2024-12-13 03:47:54.739303, Protocol: UDP, Length: 42, Source: 192.168.50.190, Destination: 192.168.50.1
